buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate,predicted_win_rate
1,1,1,1,0,1,0,1,1,0,3,0,100,18,5.72,1.42,1.02,136.84,0.18,0.18322695344690243,0.23993333598756067
1,0,0,0,1,1,1,0,0,1,5,100,100,18,5.29,0.56,0.82,132.79,0.18,0.18322695344690243,0.2399306271757673
0,1,0,0,0,1,1,1,1,0,3,50,100,21,5.81,1.2,0.82,132.49,0.21,0.211798382018331,0.23992404564753003
0,1,1,0,0,0,0,1,1,0,3,50,100,22,6.25,0.8,0.96,149.97,0.22,0.22132219154214053,0.2399148486442363
1,1,1,0,1,0,1,1,0,1,5,0,100,17,5.45,0.52,0.97,127.56,0.17,0.1737031439230929,0.23990564570627546
1,0,0,1,0,0,0,1,1,1,5,100,100,18,5.49,0.29,0.77,156.98,0.18,0.18322695344690243,0.23988972341776285
1,0,1,0,1,0,0,0,1,0,3,100,100,25,7.3,1.64,1.37,138.52,0.25,0.2498936201135691,0.2398792910293461
1,0,0,1,0,1,1,1,1,0,3,50,100,20,5.12,0.73,0.77,165.79,0.2,0.2022745724945215,0.2398759421877002
1,1,1,0,1,0,1,0,1,0,5,100,100,24,6.78,1.01,1.06,156.04,0.24,0.2403698105897596,0.23986556314311516
0,1,1,1,1,1,1,1,0,0,3,50,100,20,6.1,1.35,1.11,115.85,0.2,0.2022745724945215,0.23985828746559965
0,1,0,1,0,1,0,0,0,0,3,50,100,23,6.83,0.91,1.27,147.77,0.23,0.23084600106595005,0.23984623568261315
1,1,1,0,0,0,0,1,1,0,3,0,100,26,7.09,1.66,1.34,157.89,0.26,0.2594174296373786,0.23984137989124543
1,0,1,0,1,1,0,1,1,1,3,50,100,26,7.18,0.93,1.41,150.23,0.26,0.2594174296373786,0.2398381385540947
1,1,0,0,1,1,0,0,0,1,5,50,100,22,6.27,1.41,1.21,130.11,0.22,0.22132219154214053,0.2398255005735743
0,1,0,0,1,1,0,1,1,0,3,0,100,24,6.33,1.34,1.19,127.65,0.24,0.2403698105897596,0.23981869472774783
1,0,1,0,1,0,0,0,0,0,5,0,100,30,7.54,1.55,1.45,125.97,0.3,0.2975126677326167,0.23981615785187557
1,0,0,1,0,0,1,0,0,1,5,50,100,24,6.97,1.1,1.08,159.52,0.24,0.2403698105897596,0.23981096048570738
0,1,0,1,0,0,1,1,1,0,3,0,100,24,7.4,1.08,1.46,142.62,0.24,0.2403698105897596,0.23978751678028595
1,0,1,0,1,0,0,0,1,0,3,50,100,28,8.49,1.12,1.55,150.67,0.28,0.27846504868499766,0.2397812168640279
1,1,1,0,0,0,0,0,1,1,5,100,100,27,7.63,1.07,1.61,126.38,0.27,0.2689412391611882,0.23977499365613725
1,1,1,1,0,0,0,0,0,0,3,100,100,24,7.23,1.26,1.17,143.84,0.24,0.2403698105897596,0.23975637651114254
1,1,1,0,0,1,1,0,0,1,5,100,100,25,6.82,1.2,1.06,161.29,0.25,0.2498936201135691,0.23975506251226253
1,1,1,1,0,0,1,0,0,1,5,100,100,21,6.35,1.59,1.42,111.81,0.21,0.211798382018331,0.2397368330334706
0,1,1,1,1,1,1,1,0,1,3,50,100,22,6.18,1.42,1.05,133.42,0.22,0.22132219154214053,0.23972560849558808
1,1,0,1,0,0,1,0,0,0,3,100,100,22,6.63,1.09,1.35,142.39,0.22,0.22132219154214053,0.23971839471261322
0,1,1,1,1,0,1,1,1,0,3,0,100,22,6.27,1.02,1.06,134.9,0.22,0.22132219154214053,0.23969944202033702
1,1,0,0,1,0,1,1,1,0,3,100,100,28,6.54,0.92,1.39,143.75,0.28,0.27846504868499766,0.2396954112382397
1,1,1,0,1,0,1,1,1,0,3,100,100,23,7.3,0.91,1.42,129.24,0.23,0.23084600106595005,0.2396941332133581
1,1,0,1,0,0,0,0,0,0,3,100,100,25,7.99,1.26,1.43,166.81,0.25,0.2498936201135691,0.23969305162269972
1,0,0,0,1,0,0,1,1,0,5,0,100,24,6.55,1.19,1.22,121.88,0.24,0.2403698105897596,0.23967430845223273
1,1,1,0,1,1,1,0,1,0,3,100,100,20,6.95,1.14,1.28,131.52,0.2,0.2022745724945215,0.23967225531680905
1,1,1,0,0,1,0,0,1,0,5,50,100,17,4.5,0.46,0.7,127.92,0.17,0.1737031439230929,0.2396672069250168
1,1,0,1,0,0,1,0,1,1,5,50,100,21,5.54,0.85,1.01,123.61,0.21,0.211798382018331,0.23966662163241903
0,1,0,1,0,0,1,1,0,0,3,50,100,25,6.65,0.72,1.19,150.69,0.25,0.2498936201135691,0.23966445536270517
1,1,1,1,0,0,0,1,1,0,3,0,100,26,7.03,0.81,1.17,154.35,0.26,0.2594174296373786,0.2396636163104374
1,0,1,1,0,0,0,1,1,0,3,0,100,21,5.93,1.05,1.24,134.98,0.21,0.211798382018331,0.23963446931240212
1,0,0,1,0,0,0,0,1,1,5,50,100,19,4.25,0.27,0.58,120.68,0.19,0.19275076297071195,0.23963301309277868
1,1,1,1,0,1,1,0,1,1,5,0,100,18,6.27,0.95,0.83,143.71,0.18,0.18322695344690243,0.23962478167750142
0,1,1,1,1,1,0,0,0,1,5,100,100,21,6.25,0.85,1.09,145.2,0.21,0.211798382018331,0.23961327776888436
1,0,0,0,1,1,0,0,1,0,3,100,100,21,6.03,1.13,0.92,144.32,0.21,0.211798382018331,0.2396032823643873
1,0,0,1,1,1,0,1,1,1,5,0,100,24,7.1,1.31,1.23,140.78,0.24,0.2403698105897596,0.23960265782473
1,0,0,0,0,0,1,0,0,1,3,0,100,18,5.56,1.06,0.96,133.06,0.18,0.18322695344690243,0.23958801003648006
1,0,1,1,0,0,0,1,1,0,5,100,100,27,7.43,1.31,1.42,166.47,0.27,0.2689412391611882,0.23958373765018276
1,1,0,1,1,1,0,0,1,0,5,50,100,16,5.32,0.68,0.74,160.6,0.16,0.1641793343992834,0.23957596096903377
0,1,1,0,0,1,0,0,1,1,5,0,100,23,6.76,1.45,1.06,143.27,0.23,0.23084600106595005,0.23956096549664335
0,1,0,0,1,1,1,0,0,0,3,0,100,22,6.44,0.5,1.05,134.64,0.22,0.22132219154214053,0.23955024624269267
1,1,0,1,0,0,1,0,0,0,5,100,100,22,5.55,0.71,0.79,128.06,0.22,0.22132219154214053,0.2395476229088574
1,1,1,0,0,1,1,1,1,1,3,100,100,18,5.52,0.83,0.68,136.65,0.18,0.18322695344690243,0.23954295877809761
1,0,1,0,0,1,1,1,1,1,3,100,100,27,8.07,2.15,1.52,145.47,0.27,0.2689412391611882,0.23953812048860912
0,1,1,0,1,1,1,1,0,1,5,50,100,21,6.06,1.13,1.05,141.12,0.21,0.211798382018331,0.2395344953876224
1,0,0,0,1,1,1,0,1,0,3,0,100,28,7.19,1.15,1.5,143.81,0.28,0.27846504868499766,0.23952882708319653
1,0,0,1,0,0,0,0,0,0,3,50,100,23,7.32,1.39,1.62,126.58,0.23,0.23084600106595005,0.23950153641431804
0,1,1,1,0,1,1,1,0,0,3,0,100,22,6.22,0.86,1.04,117.69,0.22,0.22132219154214053,0.23949511112546457
0,1,0,0,0,1,1,1,0,0,3,0,100,24,6.23,1.18,1.05,146.96,0.24,0.2403698105897596,0.23948074263291377
1,0,0,1,0,1,1,1,1,1,3,50,100,18,6.22,0.81,0.97,149.18,0.18,0.18322695344690243,0.23946299165080287
0,1,1,0,1,1,0,1,0,1,3,100,100,22,5.86,1.14,1.03,166.45,0.22,0.22132219154214053,0.23946210526024742
1,0,1,0,0,1,1,0,1,0,5,0,100,25,6.99,0.63,1.01,134.33,0.25,0.2498936201135691,0.23945921641871026
0,1,1,1,1,0,1,0,0,1,5,0,100,22,6.52,0.99,0.95,157.67,0.22,0.22132219154214053,0.23945309971355083
0,1,1,0,0,0,0,0,0,1,5,100,100,22,6.76,1.22,1.35,131.39,0.22,0.22132219154214053,0.23942290545847394
1,0,0,1,1,0,0,1,0,1,3,50,100,14,4.9,0.61,0.76,150.26,0.14,0.14513171535166436,0.2394171629277673
0,1,0,0,1,1,0,1,1,1,5,0,100,19,5.77,0.79,1.14,129.19,0.19,0.19275076297071195,0.23939208588664865
1,1,1,0,0,1,1,0,1,1,5,100,100,29,6.64,1.22,0.81,160.65,0.29,0.2879888582088072,0.2393884329592662
1,0,0,0,1,1,0,1,1,1,5,100,100,22,6.55,0.75,1.12,140.36,0.22,0.22132219154214053,0.23937993834359486
0,1,0,1,0,0,1,0,0,0,5,100,100,24,6.88,0.95,1.08,143.37,0.24,0.2403698105897596,0.2393713622887388
0,1,0,1,1,0,1,1,1,0,5,0,100,26,7.05,1.33,1.22,149.97,0.26,0.2594174296373786,0.23936435120241112
0,1,1,0,1,0,0,0,0,1,5,50,100,21,5.99,0.87,1.0,134.93,0.21,0.211798382018331,0.2393619450903875
0,1,1,0,1,0,1,1,0,1,3,50,100,28,7.46,1.14,1.46,135.01,0.28,0.27846504868499766,0.23935798649606319
1,1,0,1,0,0,0,0,1,1,3,50,100,25,5.39,0.71,0.66,160.79,0.25,0.2498936201135691,0.23935248007100207
1,1,1,1,0,0,0,0,0,1,5,0,100,25,7.44,1.97,1.32,166.7,0.25,0.2498936201135691,0.23934768630723555
1,0,1,0,0,0,0,1,0,0,3,50,100,20,5.66,1.03,0.78,143.19,0.2,0.2022745724945215,0.23934236009666957
1,1,0,0,1,1,1,1,0,0,5,100,100,17,4.37,0.56,0.75,108.22,0.17,0.1737031439230929,0.23932367955101552
1,0,0,1,1,1,0,0,0,0,5,100,100,22,6.27,0.99,1.06,154.31,0.22,0.22132219154214053,0.239316801640281
1,0,1,0,1,0,1,0,1,1,5,50,100,22,7.39,1.27,1.7,117.74,0.22,0.22132219154214053,0.2393129339539746
1,0,1,0,1,0,0,1,1,0,3,50,100,31,7.24,1.26,1.2,134.76,0.31,0.30703647725642624,0.23930042094285167
0,1,0,1,1,1,0,1,1,1,5,100,100,19,5.74,0.59,1.27,121.32,0.19,0.19275076297071195,0.23929715684801178
0,1,0,0,1,1,1,0,1,0,3,0,100,28,6.96,0.94,1.39,141.28,0.28,0.27846504868499766,0.23929364337502068
1,0,1,0,1,0,1,0,0,1,5,0,100,22,6.15,1.08,1.0,124.08,0.22,0.22132219154214053,0.2392747527762836
0,1,0,0,1,0,1,1,0,0,3,50,100,23,6.94,0.77,1.08,167.98,0.23,0.23084600106595005,0.23924671237875578
1,0,0,0,0,0,1,1,0,0,3,100,100,30,7.07,1.31,1.4,121.99,0.3,0.2975126677326167,0.23923750065033772
1,0,0,1,1,1,0,1,0,0,5,100,100,29,7.44,1.5,1.49,122.4,0.29,0.2879888582088072,0.23923120435455306
1,1,1,1,0,1,1,0,1,0,3,100,100,24,7.54,2.16,1.7,136.44,0.24,0.2403698105897596,0.2392235464979384
0,1,1,1,0,0,0,0,1,0,5,50,100,20,6.2,0.83,0.95,159.02,0.2,0.2022745724945215,0.23921725674356512
1,1,0,1,0,0,0,0,1,0,5,100,100,19,6.21,0.71,0.99,135.3,0.19,0.19275076297071195,0.2392159541525767
1,1,1,0,0,0,0,0,1,1,5,50,100,20,5.43,1.17,0.71,161.12,0.2,0.2022745724945215,0.23920398620514977
1,0,0,0,1,1,0,0,0,0,3,100,100,30,8.55,1.62,1.77,127.57,0.3,0.2975126677326167,0.23918850774112166
1,0,0,1,0,0,0,1,1,1,5,0,100,23,5.62,0.77,0.84,165.68,0.23,0.23084600106595005,0.23918783254642972
0,1,1,1,0,0,0,1,0,0,3,0,100,26,6.38,0.98,1.15,158.95,0.26,0.2594174296373786,0.23917448542235498
1,1,1,0,1,0,1,0,1,1,5,100,100,20,6.27,0.81,0.88,139.77,0.2,0.2022745724945215,0.23917055110643784
1,1,1,1,0,0,1,1,1,1,3,50,100,17,4.78,0.55,0.9,120.99,0.17,0.1737031439230929,0.2391602192110193
0,1,0,0,1,1,0,0,1,0,5,100,100,19,4.69,0.32,0.49,150.87,0.19,0.19275076297071195,0.2391597560610948
1,1,1,0,1,0,0,1,1,1,3,0,100,22,5.94,0.99,1.11,147.24,0.22,0.22132219154214053,0.2391480483169874
1,1,0,0,1,0,1,0,0,0,5,50,100,22,5.7,0.71,1.02,135.64,0.22,0.22132219154214053,0.2391430157910757
1,0,1,1,0,0,0,0,1,1,5,50,100,26,6.28,0.83,0.97,135.62,0.26,0.2594174296373786,0.23913876742590026
1,0,1,1,1,1,1,0,0,0,5,100,100,19,6.6,1.43,0.96,135.28,0.19,0.19275076297071195,0.23913666232252392
0,1,1,0,1,1,1,1,0,1,3,100,100,20,5.12,1.16,0.84,140.99,0.2,0.2022745724945215,0.23912025723576458
0,1,1,1,1,0,1,1,1,0,3,50,100,21,5.87,1.4,0.93,165.27,0.21,0.211798382018331,0.23910194712416344
1,1,1,0,0,0,0,0,1,0,5,0,100,26,7.52,1.29,1.32,135.58,0.26,0.2594174296373786,0.23908141394439347
0,1,0,0,0,0,1,1,1,0,3,50,100,28,6.87,1.22,1.1,152.18,0.28,0.27846504868499766,0.23906050068835352
1,1,1,1,1,1,0,0,0,1,5,100,100,20,5.29,1.74,0.88,131.38,0.2,0.2022745724945215,0.2390573450884689
1,0,1,0,1,1,1,0,1,1,3,50,100,20,5.58,0.74,0.78,160.71,0.2,0.2022745724945215,0.23905008554150212
1,1,1,0,0,1,1,1,1,1,5,100,100,20,5.5,1.17,0.81,144.7,0.2,0.2022745724945215,0.2390098119815876
0,1,1,1,1,1,1,0,0,1,5,50,100,22,6.1,0.56,0.92,146.67,0.22,0.22132219154214053,0.23900451481463128
0,1,0,0,1,0,1,0,1,0,5,50,100,21,5.16,0.63,0.78,140.43,0.21,0.211798382018331,0.23899900959259182
1,0,0,1,0,1,0,1,1,1,5,50,100,19,5.49,0.96,0.88,112.96,0.19,0.19275076297071195,0.23898129917930377
1,0,0,0,1,0,1,1,1,0,5,100,100,27,7.29,0.58,1.42,177.06,0.27,0.2689412391611882,0.23898094021527158
0,1,0,1,1,1,1,0,0,1,5,100,100,22,7.05,0.84,1.03,163.3,0.22,0.22132219154214053,0.2389487364107091
1,0,1,0,0,0,1,0,1,1,5,50,100,25,7.6,1.32,1.48,148.25,0.25,0.2498936201135691,0.23894216697236967
0,1,1,1,0,0,0,0,0,0,3,50,100,28,8.52,1.65,1.82,122.59,0.28,0.27846504868499766,0.23893922895289044
0,1,0,1,1,0,0,0,0,1,3,50,100,27,7.28,0.88,1.31,141.24,0.27,0.2689412391611882,0.2389276224793877
1,0,0,0,0,0,0,1,1,0,3,50,100,30,7.45,2.08,1.56,162.51,0.3,0.2975126677326167,0.23891781586257171
1,1,1,0,0,0,0,0,0,1,5,0,100,23,6.97,1.25,1.2,168.31,0.23,0.23084600106595005,0.2389133860172506
1,0,0,1,1,0,0,1,1,1,3,100,100,27,7.53,1.43,1.52,126.1,0.27,0.2689412391611882,0.23891113371685446
0,1,1,1,1,1,0,1,0,1,3,100,100,28,6.51,0.56,1.1,155.52,0.28,0.27846504868499766,0.2388955288170867
1,0,0,0,1,0,0,0,0,0,3,100,100,21,5.73,0.77,0.97,145.79,0.21,0.211798382018331,0.2388839359358202
1,0,0,0,0,1,0,1,1,1,5,100,100,22,5.98,1.07,1.06,127.52,0.22,0.22132219154214053,0.2388838571204891
1,1,1,0,0,0,0,0,1,1,3,100,100,25,6.88,1.46,1.42,152.43,0.25,0.2498936201135691,0.23887105597667727
1,0,1,0,1,1,1,1,1,0,3,100,100,27,7.17,1.21,1.39,153.33,0.27,0.2689412391611882,0.2388654736467436
1,1,1,1,0,1,1,0,0,0,3,100,100,20,6.47,0.71,1.05,158.49,0.2,0.2022745724945215,0.2388411311841921
0,1,0,1,0,0,1,1,1,0,5,100,100,23,7.53,1.52,1.2,147.13,0.23,0.23084600106595005,0.23883048281502184
1,0,1,1,1,1,0,1,0,1,5,100,100,23,6.0,0.89,1.04,125.92,0.23,0.23084600106595005,0.2388185557217544
1,1,0,0,1,1,1,0,1,0,5,0,100,25,7.93,1.48,1.54,143.75,0.25,0.2498936201135691,0.23880244680245039
1,0,1,1,0,0,1,0,0,0,5,100,100,19,6.32,0.63,0.99,146.51,0.19,0.19275076297071195,0.23879451767421705
1,0,1,0,0,1,0,0,1,1,5,100,100,24,6.19,0.9,1.13,136.37,0.24,0.2403698105897596,0.23878521316269277
1,1,1,1,0,0,0,0,1,1,5,50,100,24,7.09,1.28,1.4,147.87,0.24,0.2403698105897596,0.23877987058702793
0,1,0,0,1,1,0,1,1,0,3,50,100,19,5.62,0.84,1.08,116.68,0.19,0.19275076297071195,0.23877606359761272
1,1,1,0,0,0,0,0,1,0,5,100,100,23,6.63,0.92,0.89,149.02,0.23,0.23084600106595005,0.23877527308976684
1,1,0,0,0,0,1,1,0,0,3,100,100,21,5.87,0.74,1.04,132.04,0.21,0.211798382018331,0.23877522938438692
1,1,1,0,1,0,0,0,0,0,3,100,100,20,5.75,0.78,0.94,139.35,0.2,0.2022745724945215,0.23876933960126132
0,1,1,1,1,1,1,1,1,0,3,50,100,16,5.48,1.34,0.98,137.71,0.16,0.1641793343992834,0.23872921595199384
0,1,1,1,1,0,0,0,0,0,3,50,100,25,7.11,0.99,1.29,147.69,0.25,0.2498936201135691,0.2387222612608504
0,1,1,0,1,0,0,0,1,1,3,100,100,19,5.74,1.24,1.29,125.95,0.19,0.19275076297071195,0.23872195620964365
1,1,0,0,1,0,0,0,0,1,5,50,100,15,4.33,0.53,0.46,138.06,0.15,0.15465552487547388,0.23871469835621484
1,0,0,1,0,0,0,1,1,0,5,100,100,18,5.87,1.33,1.16,118.07,0.18,0.18322695344690243,0.23870029575172463
0,1,0,0,0,1,0,0,1,0,3,0,100,23,7.23,0.84,1.34,126.08,0.23,0.23084600106595005,0.23869670638636326
1,0,0,1,1,1,0,1,0,1,5,100,100,23,6.29,0.35,1.0,164.0,0.23,0.23084600106595005,0.23869285086338451
1,1,1,0,0,0,0,0,1,1,3,50,100,23,6.86,0.84,1.37,140.91,0.23,0.23084600106595005,0.23868584331751375
0,1,0,1,1,0,1,0,0,0,3,50,100,25,6.44,0.94,1.34,122.87,0.25,0.2498936201135691,0.23865721939772266
1,1,1,1,0,0,1,1,1,1,3,0,100,18,5.58,0.9,1.01,161.8,0.18,0.18322695344690243,0.23864829328281956
1,1,1,1,0,1,1,1,0,0,3,0,100,23,5.89,0.67,1.03,131.35,0.23,0.23084600106595005,0.23864350819032495
1,0,0,1,1,0,0,0,0,0,3,50,100,18,5.35,0.91,0.82,135.74,0.18,0.18322695344690243,0.23862253876183348
1,0,0,0,0,1,1,1,1,0,3,50,100,27,6.92,1.56,1.37,119.13,0.27,0.2689412391611882,0.23857847129956916
1,0,0,0,1,0,0,1,0,0,3,0,100,23,6.27,0.92,0.94,122.91,0.23,0.23084600106595005,0.2385575603784569
1,0,1,0,1,0,1,1,0,1,5,100,100,23,6.73,1.47,0.98,142.36,0.23,0.23084600106595005,0.23855603965538502
1,1,1,0,0,1,0,1,1,1,3,0,100,15,5.62,0.58,1.01,136.18,0.15,0.15465552487547388,0.2385486603021312
0,1,0,1,1,0,0,0,0,0,3,0,100,28,6.83,1.51,1.32,129.03,0.28,0.27846504868499766,0.2385453139474759
1,1,0,1,0,0,1,0,1,1,5,0,100,22,6.5,1.37,0.95,132.86,0.22,0.22132219154214053,0.23852543928490505
0,1,0,0,0,1,0,1,1,1,5,100,100,25,7.25,0.88,1.3,158.88,0.25,0.2498936201135691,0.23852469545073848
0,1,1,1,1,0,1,0,0,1,5,50,100,18,5.29,0.61,0.66,153.41,0.18,0.18322695344690243,0.23851989285713285
1,1,0,1,1,1,0,1,1,1,5,0,100,14,4.83,0.52,0.79,120.05,0.14,0.14513171535166436,0.23850495205462494
1,0,1,0,1,1,0,1,1,1,3,100,100,23,6.86,1.55,1.28,141.89,0.23,0.23084600106595005,0.2384891830771118
1,1,1,0,1,1,1,0,1,0,5,50,100,30,7.39,1.19,1.34,119.63,0.3,0.2975126677326167,0.23848223686850997
1,1,0,1,0,0,0,0,0,1,5,0,100,24,6.9,0.95,1.15,150.16,0.24,0.2403698105897596,0.2384816325723509
0,1,1,0,0,1,0,1,0,1,3,100,100,18,5.88,1.06,0.86,144.69,0.18,0.18322695344690243,0.23848136746985124
1,1,0,1,0,0,1,1,0,0,5,0,100,21,6.4,1.01,1.03,147.83,0.21,0.211798382018331,0.23846403740769617
0,1,0,1,1,0,1,1,1,0,5,100,100,25,6.3,0.78,1.02,146.99,0.25,0.2498936201135691,0.2384556508645248
1,0,0,1,0,0,0,0,1,0,3,0,100,22,5.36,0.36,0.76,133.48,0.22,0.22132219154214053,0.2384496637882191
1,1,1,0,0,0,0,0,1,0,3,50,100,19,6.6,1.34,1.04,156.81,0.19,0.19275076297071195,0.23844921801259691
1,0,0,0,0,1,0,0,1,1,5,50,100,18,5.18,1.02,0.72,135.11,0.18,0.18322695344690243,0.23844872645966375
1,1,0,0,0,0,1,1,0,0,3,50,100,27,6.82,0.82,1.2,147.51,0.27,0.2689412391611882,0.23844528232390652
0,1,0,1,1,0,1,1,1,0,3,0,100,20,5.98,0.8,1.3,149.12,0.2,0.2022745724945215,0.2384296597986609
0,1,0,1,0,1,0,0,0,0,3,0,100,16,6.42,0.96,1.19,160.21,0.16,0.1641793343992834,0.23841113497717992
1,1,1,0,1,0,1,1,1,0,3,50,100,23,7.16,1.64,1.48,157.98,0.23,0.23084600106595005,0.23840891293970973
1,0,1,1,0,0,1,0,0,0,3,100,100,22,5.18,0.82,0.79,147.13,0.22,0.22132219154214053,0.23839725138161044
1,0,1,0,1,1,1,1,1,0,5,50,100,19,6.42,1.19,1.19,132.4,0.19,0.19275076297071195,0.23838919447731438
0,1,0,1,1,1,0,1,0,0,5,100,100,22,5.71,0.98,0.78,156.44,0.22,0.22132219154214053,0.23838513049507248
0,1,1,0,0,0,0,1,0,1,5,50,100,24,6.89,1.09,1.16,148.85,0.24,0.2403698105897596,0.2383830659646903
0,1,1,0,0,1,1,0,1,0,5,100,100,24,7.05,1.09,1.43,141.53,0.24,0.2403698105897596,0.23837933966884337
0,1,0,0,0,1,0,0,0,0,3,50,100,25,6.15,0.72,0.84,135.02,0.25,0.2498936201135691,0.2383654889612859
1,1,1,0,0,0,0,0,1,0,5,50,100,24,7.28,1.25,1.48,132.71,0.24,0.2403698105897596,0.23836286659468858
1,1,1,0,1,0,0,0,1,0,5,100,100,21,5.82,0.97,1.09,125.04,0.21,0.211798382018331,0.23835651102233496
1,0,0,0,0,1,0,1,1,0,5,50,100,28,7.4,1.88,1.41,127.42,0.28,0.27846504868499766,0.2383459225645084
0,1,0,1,1,0,0,0,0,1,5,0,100,24,6.22,1.06,1.18,144.81,0.24,0.2403698105897596,0.23832986278223572
1,0,0,1,1,1,0,1,1,1,3,0,100,21,6.19,1.12,1.19,129.89,0.21,0.211798382018331,0.2383195672332199
0,1,0,0,0,0,1,1,1,1,3,0,100,20,6.13,0.78,0.97,158.05,0.2,0.2022745724945215,0.2383176998966197
1,1,1,0,0,1,0,0,1,0,5,0,100,23,5.8,1.55,0.93,135.63,0.23,0.23084600106595005,0.23831555323228742
1,0,0,0,0,0,1,0,1,1,5,0,100,19,5.47,1.07,0.84,163.41,0.19,0.19275076297071195,0.2383131449455255
1,1,1,1,0,1,1,1,1,1,3,50,100,20,5.69,0.59,1.14,126.32,0.2,0.2022745724945215,0.23830811235733879
1,1,1,0,1,0,0,0,0,1,5,50,100,22,5.98,0.8,1.19,148.42,0.22,0.22132219154214053,0.23830454061258188
0,1,1,1,1,1,0,1,0,1,5,50,100,25,6.07,0.64,1.16,132.62,0.25,0.2498936201135691,0.2383003309840517
1,0,0,0,1,0,1,1,1,1,3,0,100,22,6.73,1.29,1.33,130.67,0.22,0.22132219154214053,0.2382959230184402
0,1,1,1,0,0,0,0,1,1,3,50,100,17,5.27,0.84,0.79,138.2,0.17,0.1737031439230929,0.23829475473097309
0,1,1,1,1,1,1,0,0,1,3,0,100,18,5.85,1.36,1.19,124.72,0.18,0.18322695344690243,0.2382938160572368
1,1,0,0,1,1,0,0,0,0,5,50,100,25,6.78,1.13,1.27,138.62,0.25,0.2498936201135691,0.23828900482383325
1,1,0,0,1,0,0,1,0,0,5,0,100,19,4.97,0.42,0.6,141.92,0.19,0.19275076297071195,0.23828156535399905
1,1,1,0,1,1,1,0,0,1,3,100,100,25,6.47,1.06,1.13,158.81,0.25,0.2498936201135691,0.2382664865839612
0,1,0,1,0,0,1,1,1,0,5,50,100,28,8.13,1.45,1.5,177.32,0.28,0.27846504868499766,0.2382618561061271
1,1,1,1,1,1,1,0,0,1,5,100,100,24,6.78,1.23,1.38,141.97,0.24,0.2403698105897596,0.2382510402707129
0,1,1,0,0,1,1,0,0,0,5,100,100,20,6.35,0.8,1.06,151.49,0.2,0.2022745724945215,0.23825097349250673
1,0,0,1,0,0,0,0,1,0,5,100,100,21,5.87,0.92,0.92,153.44,0.21,0.211798382018331,0.23823713093181137
1,0,1,0,0,0,1,1,0,0,3,50,100,26,7.3,0.7,1.25,134.61,0.26,0.2594174296373786,0.23822262817779719
1,1,0,0,1,0,0,1,0,1,3,0,100,18,6.03,0.55,0.77,172.91,0.18,0.18322695344690243,0.23822141760379648
0,1,0,1,1,0,0,0,1,0,5,50,100,17,4.77,0.71,0.92,128.39,0.17,0.1737031439230929,0.23821953946182256
0,1,0,1,0,0,1,1,1,0,3,50,100,22,5.64,0.93,0.97,142.74,0.22,0.22132219154214053,0.2382178434874545
0,1,0,0,0,1,1,0,0,0,3,50,100,19,6.67,0.73,0.96,164.05,0.19,0.19275076297071195,0.23821563626550446
1,1,1,0,1,1,1,1,1,0,3,50,100,20,5.75,0.58,1.17,132.33,0.2,0.2022745724945215,0.2382139871593009
1,0,0,0,1,0,0,0,0,0,5,100,100,18,4.86,0.43,0.47,136.21,0.18,0.18322695344690243,0.23819402130520737
1,1,1,1,0,0,1,0,0,0,3,100,100,25,6.85,1.05,1.14,133.17,0.25,0.2498936201135691,0.2381861172523733
1,0,1,0,0,0,1,0,0,0,3,100,100,20,6.1,1.45,1.14,117.95,0.2,0.2022745724945215,0.23818232745092874
1,1,0,1,1,0,0,1,0,0,5,0,100,21,5.86,0.76,0.94,163.8,0.21,0.211798382018331,0.23818160993528628
1,1,1,1,0,0,1,0,1,1,5,0,100,22,6.61,1.52,1.09,120.66,0.22,0.22132219154214053,0.23817647552354868
0,1,1,1,0,0,1,0,1,0,3,100,100,19,6.2,1.04,0.95,133.78,0.19,0.19275076297071195,0.238176185214977
0,1,1,0,0,0,0,0,1,1,5,100,100,26,6.58,1.28,1.0,145.16,0.26,0.2594174296373786,0.23814987896707854
0,1,1,0,1,0,0,0,0,0,3,100,100,22,6.54,1.7,1.23,126.65,0.22,0.22132219154214053,0.23813706853779149
1,1,0,1,1,1,1,0,0,0,5,100,100,18,6.28,1.01,1.37,146.34,0.18,0.18322695344690243,0.23810657272652438
1,1,0,1,1,0,1,1,1,0,3,100,100,23,6.46,1.0,1.15,139.96,0.23,0.23084600106595005,0.2380923278193075
1,0,0,0,0,1,0,1,1,0,3,100,100,18,6.05,0.77,0.82,125.61,0.18,0.18322695344690243,0.23809099227552166
1,0,0,1,1,1,0,1,1,0,3,50,100,21,6.58,0.64,1.18,158.97,0.21,0.211798382018331,0.23808412185817895
1,0,0,0,1,0,1,1,1,1,5,0,100,23,5.61,0.26,1.01,134.12,0.23,0.23084600106595005,0.23807997054465507
0,1,1,1,0,1,0,1,0,0,5,50,100,18,5.1,0.4,0.61,143.74,0.18,0.18322695344690243,0.23807678833360535
1,0,0,1,1,0,0,1,0,1,5,100,100,17,4.99,0.39,0.81,129.05,0.17,0.1737031439230929,0.2380749268095723
