buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,pred_avg_win_regressor,pred_game_win_prob_classifier
1,1,1,1,0,1,1,0,0,1,3,0,0.24621208978367226,0.24764437902200945
1,1,0,1,0,1,1,0,0,1,5,0,0.23750498984026477,0.247644238389145
1,0,0,1,1,1,1,1,1,0,5,50,0.239174926772118,0.24764423835206445
1,0,1,0,0,1,0,0,0,1,5,50,0.25195433027349406,0.24764394143429827
1,1,1,1,0,0,0,0,0,0,5,100,0.25179214847433,0.2476436065479303
1,0,0,1,1,1,0,0,1,1,5,100,0.2146012405108176,0.24764360031280114
1,1,1,0,0,1,0,0,0,0,5,100,0.24598498152107953,0.247643333793867
1,1,0,0,0,0,1,1,1,1,5,100,0.261270467040454,0.24764330845361604
1,0,1,0,1,0,0,0,0,0,3,50,0.24297055668911588,0.2476432657013042
1,0,1,1,0,0,0,1,1,0,3,100,0.24477077258358862,0.24764280829892032
0,1,0,0,0,1,0,1,0,1,5,50,0.23728699246517704,0.24764280125570157
0,1,0,1,0,1,0,1,0,1,5,50,0.24231600875417672,0.24764280125570157
1,1,0,0,1,0,0,0,0,1,5,100,0.2515937972454964,0.24764260293501755
1,0,0,1,1,0,1,1,1,0,5,50,0.2520196501006644,0.24764172620458175
1,1,0,1,1,0,1,1,1,0,5,0,0.2393380745522986,0.2476410400144223
1,1,0,0,1,0,0,1,1,1,3,0,0.25587437482370506,0.24764087833848086
1,1,1,0,0,1,0,1,0,1,5,0,0.25266976112725964,0.24764076319069117
1,1,1,0,0,1,0,1,0,1,5,100,0.24808008180249164,0.24764008506468307
0,1,1,1,1,1,1,0,0,0,5,100,0.24391904060636294,0.24763994540170323
1,1,0,1,0,1,0,1,0,1,5,0,0.25678938517028393,0.2476398688938549
0,1,0,1,0,1,1,1,1,1,5,50,0.24789175909737285,0.24763970359429308
1,0,1,0,0,0,1,1,1,1,3,50,0.24134910844860333,0.24763953882326106
0,1,1,1,0,0,0,0,1,1,3,0,0.24535314308607173,0.24763913732082762
0,1,0,0,1,1,0,1,0,1,3,50,0.2563121294397431,0.24763894327899721
0,1,0,1,1,1,0,1,0,1,3,50,0.25620527530571346,0.24763894327899721
1,1,1,0,1,0,0,0,0,1,3,0,0.24801360589904364,0.24763866820213237
1,0,0,1,1,1,0,0,0,0,5,50,0.25829126056297835,0.24763851482005536
0,1,1,1,1,1,1,1,1,0,5,100,0.2467543125051925,0.24763850500493398
1,1,0,1,1,1,0,1,0,1,3,50,0.26179573485343544,0.24763835693884118
1,1,0,0,1,1,0,1,1,1,5,100,0.2584472067027696,0.2476379065604229
1,0,1,0,0,0,1,1,1,1,3,0,0.261840262464673,0.24763696214558947
1,1,1,1,0,0,1,0,0,1,5,50,0.23630342659946382,0.24763668109558093
0,1,1,0,1,0,1,0,0,0,5,100,0.2549987953231951,0.24763651415353644
1,1,0,0,0,0,1,1,0,1,5,100,0.254441449419171,0.247636469583139
1,1,1,1,0,1,1,0,0,1,5,50,0.24193042405475024,0.24763600331441368
1,1,1,0,1,1,1,0,0,1,5,0,0.24898376211322082,0.24763585896729565
1,1,1,1,0,1,1,1,0,1,5,100,0.25224693326322717,0.24763562461601757
1,0,1,0,1,1,1,1,1,1,5,0,0.2447386420053509,0.24763559730793056
1,0,1,0,1,1,0,1,1,1,5,100,0.25180028751183814,0.2476353212905941
0,1,0,1,0,0,0,1,0,0,3,100,0.249286166920273,0.24763463689291426
0,1,1,0,1,1,0,1,0,0,5,0,0.25368733673234606,0.24763438541238028
1,0,1,0,1,1,1,0,1,0,5,0,0.24252046569126076,0.24763386592697662
1,1,0,0,1,1,1,1,0,0,3,50,0.2524480209341555,0.24763356737092926
1,1,0,0,0,1,1,1,0,0,5,50,0.2480189644650575,0.24763330158422064
1,1,0,1,0,0,1,0,1,0,5,100,0.25079688585128945,0.24763258585249828
0,1,0,1,1,0,1,1,1,0,5,0,0.2354076098355061,0.24763203181574078
1,1,0,1,1,0,0,0,1,0,5,100,0.26014550952141147,0.24763194032343852
1,1,1,0,1,1,0,1,0,0,5,100,0.2476862221565438,0.24763134536379758
0,1,0,0,1,0,0,1,1,0,5,50,0.26130598539791655,0.24763114499297947
1,1,1,0,0,0,0,0,0,1,5,0,0.23924486551379248,0.2476308738634465
1,0,1,1,1,1,1,0,0,1,3,100,0.23433047301455967,0.24763079218043096
0,1,1,0,0,1,0,0,1,0,5,50,0.23740191927565804,0.24762992092605884
1,0,0,1,1,1,1,1,1,1,5,100,0.28332094734626306,0.24762989117327705
1,1,0,1,0,1,0,1,0,0,5,50,0.256529525839479,0.24762978107638273
1,1,1,0,1,0,1,0,0,1,3,0,0.2562545485484312,0.24762931440513727
1,1,1,0,0,1,1,1,0,0,5,100,0.25682930415138644,0.24762877759976482
1,1,1,1,1,0,0,0,0,1,5,50,0.24634998624135804,0.24762840731471464
1,1,0,0,0,0,0,1,0,1,5,100,0.26420979565660035,0.2476280341576424
0,1,0,1,0,0,0,0,0,0,5,50,0.23619411150549421,0.24762800698929893
1,1,0,1,0,0,0,1,1,1,5,50,0.24762119659879647,0.24762787433443112
1,0,1,0,1,1,1,1,1,1,5,50,0.2255819531788699,0.24762783413180395
1,0,1,1,0,0,1,1,0,1,3,0,0.28036022767061236,0.2476272092448167
0,1,0,0,1,1,0,0,0,1,5,50,0.24943064091969297,0.24762708761216742
1,1,0,0,1,0,0,1,0,1,3,100,0.24784002202554836,0.24762696303176238
1,1,1,0,0,0,1,0,0,0,3,50,0.24910701897610898,0.2476265668346068
1,0,0,1,1,1,0,0,1,1,3,0,0.26013042699692907,0.24762652585675257
0,1,1,1,0,0,1,0,1,1,3,50,0.27221391393213235,0.24762651858383644
1,0,1,0,0,0,0,0,1,0,3,100,0.22369492571365512,0.2476259856023093
1,0,1,1,1,1,1,0,0,0,5,100,0.2404770592829446,0.24762585565170386
1,1,1,1,0,0,0,0,0,1,3,50,0.23133002921695567,0.2476255554408997
1,1,1,1,0,0,1,0,0,0,5,100,0.255494098814099,0.2476255171135351
1,1,1,1,1,0,1,0,0,0,5,100,0.2549520173870574,0.2476253777954002
0,1,0,1,1,0,1,1,0,1,3,0,0.24740251477999925,0.24762508498305028
1,1,1,0,0,1,1,1,0,0,5,50,0.2493820353946574,0.2476250445162656
1,0,0,1,0,0,0,1,0,1,5,50,0.25750310677965144,0.24762431865195653
1,0,0,0,1,1,0,0,1,0,5,50,0.25382262026984587,0.24762401379200086
1,0,1,1,1,1,0,0,0,0,3,50,0.24585066578591114,0.2476236226743042
1,1,1,1,0,1,1,1,0,1,5,0,0.2528217844229208,0.24762355765748606
1,0,0,1,0,0,0,1,1,1,5,50,0.24553435781331417,0.24762353006902535
0,1,1,0,0,0,1,0,0,1,5,100,0.24550422511630443,0.2476234907451243
1,1,1,0,0,1,1,0,0,0,3,0,0.27099734306350937,0.24762333164112132
1,1,1,0,1,0,1,0,1,0,3,0,0.24897852364306305,0.24762311198944445
1,0,0,1,1,1,1,1,0,0,5,50,0.25674974223719205,0.24762302111949577
1,1,1,0,1,0,1,0,1,0,5,0,0.24310976871703868,0.2476225941958929
1,1,1,0,0,1,0,1,0,0,5,100,0.2596017439220428,0.24762198707291033
1,1,0,1,0,1,1,1,0,1,5,0,0.2772342073301159,0.2476213044470965
1,1,1,1,1,1,0,0,0,1,3,100,0.2477452297252986,0.2476205254599086
1,1,0,1,1,0,1,0,1,0,5,100,0.2552066113229645,0.24762052302986687
1,0,1,1,0,0,0,0,1,0,3,100,0.2244496272975515,0.24762035099904328
0,1,1,0,1,1,1,1,1,1,5,100,0.24679446107000783,0.2476192376281995
1,1,1,1,1,0,1,0,0,1,5,50,0.245096543007952,0.2476189330552125
1,1,1,0,0,0,1,0,0,1,5,50,0.2484272689583187,0.24761871203112434
1,0,0,0,1,1,0,0,1,0,5,100,0.23275373960330573,0.24761820746669078
0,1,1,0,1,1,1,1,1,1,3,0,0.2605783331860959,0.24761800795092298
1,1,0,0,0,1,1,1,0,1,5,100,0.2644288422372395,0.24761747526178984
1,0,1,1,1,0,1,0,0,1,3,100,0.2562981640070967,0.24761708624530568
0,1,1,1,0,0,1,1,0,1,5,0,0.27577481142337146,0.24761672355327127
1,1,0,1,1,1,1,1,1,0,5,50,0.25441648548882817,0.2476161682123333
1,0,1,0,1,1,1,1,1,0,3,0,0.24998723845510012,0.24761584201682868
1,0,0,0,0,1,1,0,0,1,5,0,0.24132549636837342,0.24761578282201913
0,1,1,1,1,0,1,1,0,1,5,100,0.22121619141921103,0.2476155639476083
1,0,0,1,1,0,0,0,1,1,3,0,0.2519731273960902,0.24761539929629556
1,1,0,0,0,1,0,1,0,0,3,100,0.2539279039072468,0.24761537962278654
1,1,0,1,0,1,0,1,0,1,3,0,0.2674814848976041,0.24761530121831526
1,1,0,0,0,0,0,1,0,0,5,100,0.24394274225448084,0.24761505634725473
1,1,0,0,1,0,1,0,0,0,5,0,0.25436053469863956,0.24761495096730704
1,0,0,1,0,1,0,0,1,0,5,0,0.25065856425609256,0.24761438875339742
1,1,0,1,0,1,1,1,1,1,5,0,0.26714056931127134,0.24761438433360922
1,1,1,0,1,1,0,1,1,1,3,100,0.24691631790960925,0.24761434381348582
1,0,0,0,1,0,0,0,0,1,3,0,0.23365858589026522,0.24761410360108588
0,1,1,1,1,1,1,0,0,1,3,0,0.24428855297619154,0.24761331362458594
1,0,1,1,1,0,1,1,1,0,3,0,0.2616359881199445,0.24761322282140621
1,0,1,0,1,1,1,1,1,0,3,50,0.24325496777884015,0.24761253537903527
1,0,0,0,1,1,1,1,1,1,5,100,0.26295851598867886,0.24761250603539425
0,1,1,1,1,0,1,1,0,1,3,50,0.23814674649310322,0.24761173191299296
0,1,0,1,1,1,1,1,1,1,5,100,0.25543359852786,0.2476116076863609
1,1,0,1,0,0,0,0,0,1,5,50,0.2501631669714132,0.24761143279325926
1,1,1,1,0,1,1,1,0,0,3,100,0.2471084402363924,0.24761129531304316
1,0,0,1,1,1,1,0,0,0,5,100,0.24334931361707327,0.24761126983986395
1,1,0,0,1,1,0,0,0,1,5,50,0.24413888713282994,0.24761104560739594
1,0,0,1,0,1,1,0,0,0,5,100,0.24602062759001253,0.2476109385740679
1,0,0,1,1,0,1,0,0,0,5,0,0.2625264641670362,0.24761073080582566
0,1,0,1,1,1,1,1,0,1,3,0,0.262354954942293,0.2476098012473041
1,1,0,0,0,0,1,1,1,0,5,100,0.25251325879832304,0.24760979053973578
0,1,1,0,1,0,0,0,1,0,5,100,0.25298106320234726,0.24760901569273894
1,1,0,1,1,1,0,0,1,1,5,100,0.2456932991616086,0.24760885214338102
1,0,0,0,1,1,0,1,1,0,3,100,0.22962623163475315,0.24760880182392403
1,1,1,0,0,1,0,1,0,1,5,50,0.23188827693911157,0.24760863708002442
1,1,0,1,1,1,1,1,1,0,3,100,0.23433711189595394,0.24760861787152325
1,1,1,0,1,0,0,0,0,0,3,0,0.24575852194026396,0.24760837989898773
1,0,0,1,0,0,1,1,1,1,5,0,0.2389175585235751,0.24760789295998395
1,0,0,1,0,0,1,1,0,1,5,0,0.26769044821763094,0.24760777043273147
1,1,1,0,1,1,1,0,0,1,3,50,0.24836528003548372,0.24760733545822608
0,1,0,1,0,0,0,0,0,0,5,100,0.2638980194236332,0.2476070153372582
1,0,1,1,0,1,1,1,0,1,5,100,0.267547959572822,0.24760661288829958
1,1,0,1,0,0,1,0,1,1,3,100,0.24570215913866864,0.24760625693533894
0,1,1,1,0,1,0,1,1,1,3,0,0.2670689988083178,0.24760543203954244
1,1,0,0,1,0,0,0,1,0,5,0,0.22925469726919132,0.24760520035614894
1,1,1,1,1,1,1,0,1,1,5,50,0.25994050514662187,0.24760503805070075
1,1,1,1,0,0,0,1,1,0,5,100,0.2506781395784496,0.24760487338692888
1,0,0,0,0,0,0,1,1,1,3,100,0.2505232478211046,0.24760452839333044
1,1,1,1,1,0,0,0,1,0,3,50,0.25415402445456553,0.24760380723127512
0,1,1,1,1,1,0,1,1,0,3,50,0.2585615111436365,0.24760367797641708
1,1,1,0,1,1,0,0,1,1,5,0,0.24949383346586224,0.24760258124084675
1,1,0,0,1,0,0,0,0,1,5,0,0.2391281946647934,0.2476023546301354
1,0,1,1,0,1,0,0,1,1,5,0,0.2738079014230414,0.24760225378770437
1,1,0,0,0,0,0,0,0,1,3,0,0.24676777602079564,0.24760222293658823
1,0,0,0,0,1,0,0,1,0,5,100,0.22704968762070651,0.24760173634113897
1,1,1,0,0,0,1,0,1,0,5,0,0.25080927985682305,0.24760149610210824
1,0,0,0,0,1,0,0,1,1,5,50,0.23427370896536087,0.24760146399882665
1,1,0,1,1,0,0,0,0,0,3,100,0.2539723158656835,0.24760120510966144
1,1,0,0,0,0,0,1,0,0,3,100,0.24863034716728916,0.2476007423167666
1,0,0,1,0,0,1,1,1,1,3,50,0.24609357475681906,0.2476004833204346
1,0,0,1,0,1,1,0,1,0,5,100,0.2590741141088598,0.24760013306204107
1,1,0,1,0,0,0,1,0,1,3,0,0.24757489918424427,0.2476001140188464
1,0,1,0,1,0,1,0,0,1,3,100,0.2609143556576098,0.24759983135838107
1,1,1,1,0,1,0,1,0,0,5,0,0.2609796724607772,0.24759965077592025
1,1,1,1,0,0,1,1,0,0,3,50,0.24261560288050157,0.2475988511520753
0,1,0,0,0,1,0,0,0,1,5,50,0.23136093821944834,0.24759876484783186
0,1,0,1,0,1,0,0,0,1,5,50,0.2538198674476484,0.2475984930033243
1,1,1,0,1,0,0,1,1,1,5,0,0.24368150012319392,0.24759821974833002
1,1,0,0,1,0,1,0,0,0,3,50,0.24625088948968937,0.24759812041037624
1,0,0,0,0,0,0,1,0,0,3,100,0.23834238176233363,0.2475976649355375
1,1,1,0,1,0,0,0,1,1,3,0,0.24825611363112887,0.2475969847675711
1,0,0,1,0,1,0,0,1,1,5,50,0.23413356136165325,0.24759573359030704
0,1,0,1,0,1,0,0,1,0,3,100,0.25406510045445685,0.24759557534723306
1,1,0,0,1,1,1,0,0,1,3,50,0.25070386143723444,0.24759553136290474
1,0,0,1,0,0,1,0,0,1,3,100,0.2452146988651245,0.2475948394343309
1,0,1,0,1,1,0,0,0,0,3,50,0.261710157917632,0.24759429890573897
1,0,0,0,1,1,0,0,1,0,3,50,0.25822741615268474,0.24759404356212014
1,0,1,0,1,1,1,1,1,0,5,0,0.2383361591834074,0.24759387003783986
1,1,0,1,0,0,1,1,1,1,3,100,0.24571715126130228,0.24759372401604232
1,0,0,1,1,1,1,0,0,0,3,100,0.2566703575091767,0.24759326455860853
0,1,0,1,0,0,1,1,0,0,3,50,0.244232620040638,0.2475932551676859
1,1,1,1,1,1,1,0,1,1,5,0,0.25253069372281867,0.24759311782883126
1,0,1,0,1,1,1,0,0,0,5,100,0.2362498863271655,0.24759265093591737
1,1,1,0,0,0,1,0,0,0,5,100,0.26679220634803374,0.24759260172406897
0,1,0,1,1,0,0,0,0,1,5,0,0.23983626212234033,0.24759213766783392
0,1,1,1,0,0,1,0,0,0,5,100,0.26494961981197757,0.24759190051146115
1,1,1,1,1,0,0,0,0,0,5,50,0.24299122668121104,0.24759186226507301
1,1,1,1,0,0,0,1,0,1,5,0,0.24903983489005882,0.24759148932219016
1,1,1,1,0,0,0,0,0,1,3,100,0.23036389552324438,0.24759135206678554
1,0,1,0,1,1,1,1,1,0,5,50,0.2347702165724849,0.24759081999488206
0,1,1,0,0,0,1,1,1,0,5,50,0.2562467398951148,0.24759043174724638
1,1,1,0,0,1,0,1,1,0,3,100,0.2548171371470183,0.24759010856470906
1,0,0,0,0,1,0,0,1,1,3,0,0.2611408171000188,0.24759002741176478
1,0,0,1,0,1,1,0,1,0,3,50,0.2538282518064119,0.2475899199098698
0,1,1,1,0,1,1,1,1,1,5,50,0.25182531263875474,0.24758921726540759
1,1,1,0,1,0,1,0,1,1,5,100,0.24146537175665325,0.2475891855870686
0,1,1,1,0,0,1,1,1,0,3,50,0.24577097576672244,0.24758887126656237
1,1,1,0,0,0,1,1,0,0,3,50,0.23392591862444204,0.2475884968839935
0,1,1,0,0,1,1,0,1,1,3,0,0.2539922780708096,0.24758824990687317
1,1,1,0,1,1,1,0,1,1,5,50,0.24926632479298083,0.24758816637131792
1,0,0,1,0,1,1,0,1,1,5,0,0.25947102368286995,0.24758812678294442
1,1,1,0,0,0,1,0,0,1,5,0,0.2529110601754914,0.24758754089577942
1,1,1,1,0,1,0,0,1,0,5,100,0.24268076225900767,0.24758745790285128
1,0,0,0,0,1,0,1,1,0,5,100,0.2391926324370501,0.24758717155226795
1,1,1,1,0,0,0,0,1,0,3,100,0.23644864318515652,0.24758667794236827
1,0,1,0,0,1,0,1,1,0,5,100,0.26097054411138754,0.24758644682170994
1,1,0,1,1,0,0,1,1,1,3,0,0.25611652704568655,0.24758612172578326
1,0,1,1,0,1,0,0,1,0,5,50,0.2542707360983889,0.24758540459994424
0,1,1,1,1,0,1,0,1,1,5,50,0.2648397752902284,0.24758536873753328
1,1,1,0,1,1,0,1,0,0,5,50,0.250695071788592,0.24758529042270244
0,1,0,1,0,0,1,1,0,1,3,100,0.250504580180751,0.24758497255819822
1,1,1,1,0,1,1,1,0,1,3,100,0.2540130012751484,0.24758491122704185
1,1,0,0,0,1,0,1,1,0,5,0,0.2606602545725657,0.24758474577689782
1,1,0,1,1,1,1,0,1,0,5,100,0.23242489414752204,0.24758396959448697
1,0,1,0,1,1,1,1,0,1,3,50,0.25087152711455496,0.24758388126219139
1,0,1,1,0,1,1,0,1,0,5,50,0.24858170233184101,0.24758380341460037
1,1,1,0,1,0,0,0,1,1,5,100,0.24740757352052878,0.24758355680276772
0,1,1,0,1,0,0,0,0,1,5,100,0.260009596131178,0.24758302481273858
0,1,0,0,1,1,0,1,1,0,3,50,0.24026108447296524,0.2475828818432993
1,1,0,1,1,1,0,1,0,0,5,100,0.24888843350229775,0.24758266702510956
1,1,0,1,1,0,0,0,1,0,3,50,0.2525656642413112,0.24758265160839504
1,0,1,0,1,1,0,1,0,1,5,0,0.24531516077935162,0.2475819876385578
1,0,1,0,1,1,0,1,0,1,5,50,0.233754785458891,0.2475819876385578
1,1,0,1,0,1,1,1,0,1,3,100,0.2584432438930046,0.2475813191097945
0,1,1,0,1,0,1,1,0,0,5,100,0.2527377195051321,0.24757997487445818
1,1,0,1,1,0,1,1,1,1,5,50,0.25892664540294874,0.2475799717291785
1,0,1,0,0,1,0,1,1,0,5,0,0.24865515130505939,0.24757940874745793
1,1,0,1,0,1,1,1,1,1,3,100,0.25456513528400004,0.24757938547436792
1,1,1,1,1,0,1,1,0,1,3,50,0.2571499940373771,0.2475790700815117
1,1,0,1,0,0,1,0,0,1,5,100,0.23317836663920408,0.2475781664236457
1,0,0,0,1,1,1,0,0,0,5,100,0.22355955069441005,0.24757803207407497
1,1,0,1,1,0,0,0,0,1,5,50,0.24887682324003071,0.2475779496337712
1,1,1,0,0,1,1,1,0,0,3,100,0.24284083259630088,0.24757791304273016
1,0,0,0,0,1,1,0,0,0,5,100,0.24735172852242154,0.24757782786825375
1,0,0,0,0,0,1,0,0,1,3,100,0.2533208349820819,0.2475778092050124
0,1,1,1,1,0,1,0,1,1,3,50,0.2649659626060037,0.2475766445504639
1,1,1,0,0,0,0,0,1,0,3,100,0.23617941279594745,0.24757649205646576
1,1,1,0,1,0,1,0,0,0,5,0,0.26200421015312514,0.24757647527460636
1,0,1,0,1,1,0,1,0,1,3,0,0.24472622223125956,0.24757629265860065
1,0,1,0,1,1,0,1,0,1,3,50,0.2409930212946804,0.24757629265860065
1,1,1,0,1,1,1,0,1,1,5,0,0.24894164219176068,0.24757624431844186
1,1,1,1,0,0,1,1,1,0,5,50,0.24651390251710198,0.24757573895746326
0,1,0,0,1,0,1,1,0,0,3,50,0.24134831400853096,0.24757548703736934
1,1,0,0,1,1,1,1,1,0,3,100,0.23373349472434665,0.24757519484167148
1,0,0,0,1,1,0,0,1,0,3,100,0.24389335061001413,0.2475751032063977
1,0,1,0,1,1,1,0,0,1,5,0,0.2508616085200776,0.24757503123230268
1,0,1,0,0,0,1,0,1,1,3,50,0.2265186131134074,0.24757472938015573
1,1,1,1,1,0,1,0,0,0,3,0,0.25557326443066863,0.24757449275212373
1,1,1,0,1,0,0,1,1,0,3,0,0.2455025599510808,0.2475744220468199
1,0,0,1,1,1,0,0,1,0,3,100,0.255265560932057,0.2475742468426883
1,0,1,1,0,0,1,0,1,0,3,100,0.21171048794492073,0.24757295177805858
1,0,1,1,1,0,1,1,1,0,3,50,0.2559644074716257,0.2475729463934308
1,1,1,0,0,0,0,0,0,0,5,100,0.25935495345984977,0.2475728190761676
0,1,1,1,0,0,1,0,0,1,5,0,0.25478190895287145,0.24757228834280637
0,1,0,0,1,0,1,1,0,1,3,0,0.26316825613135886,0.2475722674707078
1,1,0,0,1,1,1,1,1,1,3,50,0.2504339681668332,0.2475715975282385
1,1,0,0,0,0,0,0,0,1,5,50,0.25766678356880146,0.24757155118609733
1,0,1,0,1,1,1,1,0,0,5,50,0.2512037581373812,0.24757133045834756
1,0,0,1,1,0,0,0,1,1,5,0,0.28707247238905487,0.2475711842180936
0,1,1,0,1,1,0,0,0,1,3,100,0.25724280645992337,0.2475711692247072
1,1,1,1,1,1,0,1,1,0,5,100,0.2585016600987902,0.2475710926348706
0,1,0,1,0,1,1,1,1,1,3,0,0.24845254199935657,0.24757072217798043
1,1,1,0,1,1,0,0,1,0,5,0,0.22981608789265698,0.24757040426631854
1,0,0,0,0,0,1,1,0,0,3,0,0.23466524444415704,0.24757008960813046
1,1,1,1,1,0,0,0,0,0,5,100,0.25755133851042017,0.24757003139721706
1,1,1,1,1,0,0,0,0,0,3,0,0.25371113235717196,0.24756987238302214
1,1,1,1,1,1,1,0,0,0,3,50,0.25469133188417287,0.2475698114373297
1,1,1,1,0,1,0,1,0,0,5,50,0.25301406324702586,0.2475696711710727
1,1,0,1,0,1,0,1,0,1,3,50,0.2712267925351082,0.24756937790179556
0,1,0,1,0,0,1,0,1,1,3,0,0.25572040905255106,0.24756930211951844
1,1,0,1,0,0,1,1,0,1,5,50,0.2536194090955389,0.24756911455694647
1,0,1,1,1,1,1,1,0,1,5,100,0.25111884759730685,0.2475689136089026
1,1,0,1,0,1,0,1,0,0,3,100,0.2662778806804188,0.24756853249103136
1,1,1,1,0,1,0,0,1,1,5,50,0.25064055362871873,0.247568507174336
0,1,0,0,0,1,1,1,1,1,5,0,0.25337579049825276,0.24756830637523358
1,0,1,1,0,0,0,1,0,0,3,0,0.24679234910608902,0.24756809829885648
1,1,0,0,0,1,0,0,1,0,3,100,0.25551705945302683,0.24756802570585795
0,1,0,1,1,1,1,0,0,1,3,50,0.247740203894229,0.24756767979441835
0,1,0,1,0,0,0,1,0,1,3,0,0.24096148899029096,0.24756715616162756
1,0,1,1,0,1,0,0,0,0,3,50,0.25072127317109966,0.24756715157371487
0,1,0,0,0,1,0,0,0,1,3,50,0.2453535072600352,0.2475669385653006
1,0,0,1,0,0,0,1,0,0,3,50,0.24656812857889487,0.2475667494409089
0,1,0,1,0,1,0,0,0,1,3,50,0.2546984498217536,0.24756666672079303
0,1,1,1,1,0,1,1,0,1,5,0,0.2340186186988501,0.2475665490373566
1,0,0,0,1,1,0,1,1,1,5,50,0.2486330001428847,0.24756649814962167
1,0,0,0,1,0,1,1,1,1,3,100,0.23639272163533925,0.24756631001030738
1,1,0,1,1,1,1,1,1,0,5,100,0.23624114985475692,0.24756603372063454
1,1,1,1,0,0,0,1,1,1,5,100,0.24350169025084117,0.24756600843421422
1,0,0,0,0,1,1,0,0,0,3,50,0.26126779640154163,0.24756596074457207
1,1,1,0,1,0,0,0,0,1,5,0,0.23613955351467902,0.24756578591621653
1,0,0,1,0,0,0,0,1,0,3,50,0.23792899094000428,0.2475654966363873
1,1,0,0,1,1,1,0,0,1,5,0,0.24194510885751733,0.24756500146927185
1,1,0,1,1,1,0,0,0,1,5,0,0.25050965464526265,0.2475648466484861
1,1,1,1,1,1,0,1,1,1,3,50,0.24923355801525895,0.2475646373909909
1,1,1,1,1,1,0,1,1,1,3,0,0.2540953263067667,0.2475646373909909
1,0,0,0,0,1,0,0,1,1,3,100,0.2301216594417682,0.24756434871131322
1,1,0,0,1,1,0,1,1,1,3,100,0.25118391437309545,0.2475642814685531
0,1,1,0,1,0,1,0,0,1,5,0,0.24457313509897502,0.24756423748226636
0,1,0,0,1,1,0,0,0,1,3,50,0.24856662903622861,0.24756422712057677
0,1,0,0,1,1,1,0,1,1,3,100,0.26673696914716577,0.2475638632933257
0,1,0,1,1,1,0,0,0,1,3,50,0.24824728897058637,0.24756385374978196
0,1,0,0,0,1,1,1,0,1,3,50,0.24688372091790411,0.24756381462410895
0,1,0,0,1,1,1,1,0,0,5,100,0.2567561563355702,0.24756378899817716
1,1,1,1,0,0,1,1,0,0,5,50,0.24290615171825308,0.2475637572354592
0,1,1,1,1,0,1,1,0,0,3,100,0.23799188703581542,0.24756363793116393
1,1,0,1,1,0,0,0,0,0,3,50,0.24496454617119462,0.24756348394866948
1,0,1,0,1,0,1,0,1,1,3,100,0.2465976549805849,0.24756322428643474
1,1,0,0,1,0,0,0,0,1,3,50,0.2468472690820589,0.24756301271845915
1,1,0,0,0,1,0,0,1,0,5,0,0.2512035080955235,0.24756300440474216
1,1,0,1,0,0,1,0,1,1,5,100,0.24623290776943443,0.24756292141789996
0,1,0,0,1,0,1,1,0,0,5,100,0.25284556231176053,0.24756267729093695
1,1,0,0,1,0,1,1,1,1,5,50,0.24420595809545004,0.24756256686079525
0,1,1,1,1,1,0,0,1,0,5,100,0.2538732544116014,0.2475624966245152
0,1,1,1,0,1,0,0,1,0,5,50,0.24711609491862202,0.24756242942501833
1,1,0,0,0,0,1,1,0,0,5,50,0.23226560814845304,0.24756226488731992
1,1,1,0,1,0,1,1,0,1,3,50,0.23951695462001707,0.2475616356702731
1,1,0,1,1,1,1,1,1,1,5,50,0.25840818694499185,0.2475615816239911
1,1,1,1,0,1,1,1,0,0,3,0,0.23994524942205203,0.2475602386266707
1,0,0,0,1,1,1,0,0,0,3,100,0.23750981148239575,0.24755991717740006
1,1,1,1,1,1,0,1,1,1,3,100,0.25247405375529625,0.24755950180178138
1,0,1,1,0,1,1,0,1,0,3,100,0.22754728422761128,0.24755935648202954
1,0,1,1,0,1,1,0,0,0,5,100,0.24102212116409918,0.247558892865875
1,1,0,1,0,0,0,1,0,0,5,50,0.24427241623762708,0.24755888878908228
0,1,0,0,1,0,1,1,1,0,5,100,0.2543535049160445,0.24755884587155066
1,0,0,0,0,0,1,0,0,1,5,0,0.22097668538619386,0.24755873058120845
1,0,0,0,0,0,1,0,1,1,5,0,0.23884479533015116,0.24755859900428817
0,1,1,0,0,1,0,0,0,0,3,50,0.2569321009850755,0.24755831791891297
1,1,1,0,1,0,1,1,0,1,5,50,0.22941555533110466,0.24755794065308848
0,1,1,1,1,0,1,1,1,1,3,100,0.2551656859158479,0.2475573539211608
1,0,1,0,1,1,0,1,0,0,3,0,0.2602601924091512,0.2475566530243974
1,0,0,1,0,0,1,0,0,1,3,50,0.24039115584115314,0.24755614245323407
1,1,1,0,0,1,0,1,0,1,3,100,0.24514695335971431,0.24755599313558138
1,0,1,1,0,0,1,0,0,0,3,100,0.24299702658446484,0.2475554935468726
0,1,1,0,1,1,1,0,1,1,5,50,0.2536042941008339,0.24755507787610717
1,1,1,0,1,1,0,1,1,0,3,100,0.24563861587442867,0.24755485870454802
1,0,1,1,1,0,1,0,1,0,5,0,0.27520969891782443,0.24755442751314108
1,1,1,0,0,0,0,0,1,1,3,50,0.2364917394791609,0.24755425975253656
1,0,1,1,1,0,0,0,0,1,5,100,0.26021466529810905,0.2475540508718685
